canonical_key,is,theme,topic_id,order_id,group_id,category,relic_id,name,official_rarity,official_value,effect,description,unlock,icon_id,icon_url,local_icon,is_special,enroll_id,game_rarity,game_value,game_effect,enabled,notes,params_json,mechanics_json,raw_json,duplicate_count,appears_in,variant_changed,effect_variants,source_ids
医者-自医,IS3,水月与深蓝之树,rogue_2,160,3,,rogue_2_relic_fight_73,医者-自医,NORMAL,,所有【医疗】干员的技力恢复+0.3/秒,谁说医者不能自医，他们只是选择给自己来一片提神药然后继续帮助别人而已。,在多局游戏中累计进入事件【扎营】2次,rogue_2_relic_fight_73,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_fight_73.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_fight_73.png,否,,,,,是,,"{""id"":""rogue_2_relic_fight_73"",""checkCharBoxTypes"":[""PROFESSION""],""checkCharBoxParams"":[{""valueProfessionMask"":""MEDIC"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_2_relic_fight_73"",""buffs"":[{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""modify_sp_recover[medic]""},{""key"":""sp_recovery_per_sec"",""value"":0.3,""valueStr"":null}]}]}","{""id"":""rogue_2_relic_fight_73"",""name"":""医者-自医"",""description"":""谁说医者不能自医，他们只是选择给自己来一片提神药然后继续帮助别人而已。"",""usage"":""所有【医疗】干员的技力恢复+0.3/秒"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_fight_73"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""在多局游戏中累计进入事件【扎营】2次"",""shortUsage"":null}",7,IS1 / IS2 / IS3 / IS4 / IS5 / IS6 / IS7,是,IS1: 所有【医疗】干员的技力恢复+0.3/s || IS2: 所有【医疗】干员的技力恢复+0.3/秒 || IS3: 所有【医疗】干员的技力恢复+0.3/秒 || IS4: 所有【医疗】干员的技力恢复+0.3/秒 || IS5: 所有【医疗】干员的技力恢复+0.3/秒 || IS6: 所有【医疗】干员的技力恢复+0.3/秒 || IS7: 所有【医疗】干员的技力恢复+0.3/秒,IS1:relic_142 | IS2:rogue_1_relic_p32 | IS3:rogue_2_relic_fight_73 | IS4:rogue_3_relic_legacy_126 | IS5:rogue_4_relic_legacy_122 | IS6:rogue_5_relic_legacy_66 | IS7:rogue_6_relic_legacy_74
医者-自医,IS4,探索者的银凇止境,rogue_3,170,4,,rogue_3_relic_legacy_126,医者-自医,NORMAL,,所有【医疗】干员的技力恢复+0.3/秒,谁说医者不能自医，他们只是选择给自己来一片提神药然后继续帮助别人而已。,在多局游戏中累计进入事件【吉兆】2次,rogue_3_relic_legacy_126,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_3_relic_legacy_126.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_3/rogue_3_relic_legacy_126.png,否,,,,,是,,"{""id"":""rogue_3_relic_legacy_126"",""checkCharBoxTypes"":[""PROFESSION""],""checkCharBoxParams"":[{""valueProfessionMask"":""MEDIC"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_3_relic_legacy_126"",""buffs"":[{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""modify_sp_recover[medic]""},{""key"":""sp_recovery_per_sec"",""value"":0.3,""valueStr"":null}]}]}","{""id"":""rogue_3_relic_legacy_126"",""name"":""医者-自医"",""description"":""谁说医者不能自医，他们只是选择给自己来一片提神药然后继续帮助别人而已。"",""usage"":""所有【医疗】干员的技力恢复+0.3/秒"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_3_relic_legacy_126"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""在多局游戏中累计进入事件【吉兆】2次"",""shortUsage"":null}",7,IS1 / IS2 / IS3 / IS4 / IS5 / IS6 / IS7,是,IS1: 所有【医疗】干员的技力恢复+0.3/s || IS2: 所有【医疗】干员的技力恢复+0.3/秒 || IS3: 所有【医疗】干员的技力恢复+0.3/秒 || IS4: 所有【医疗】干员的技力恢复+0.3/秒 || IS5: 所有【医疗】干员的技力恢复+0.3/秒 || IS6: 所有【医疗】干员的技力恢复+0.3/秒 || IS7: 所有【医疗】干员的技力恢复+0.3/秒,IS1:relic_142 | IS2:rogue_1_relic_p32 | IS3:rogue_2_relic_fight_73 | IS4:rogue_3_relic_legacy_126 | IS5:rogue_4_relic_legacy_122 | IS6:rogue_5_relic_legacy_66 | IS7:rogue_6_relic_legacy_74
医者-自医,IS5,萨卡兹的无终奇语,rogue_4,169,4,,rogue_4_relic_legacy_122,医者-自医,NORMAL,,所有【医疗】干员的技力恢复+0.3/秒,谁说医者不能自医，他们只是选择给自己来一片提神药然后继续帮助别人而已。,,rogue_4_relic_legacy_122,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_4_relic_legacy_122.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_4/rogue_4_relic_legacy_122.png,否,,,,,是,,"{""id"":""rogue_4_relic_legacy_122"",""checkCharBoxTypes"":[""PROFESSION""],""checkCharBoxParams"":[{""valueProfessionMask"":""MEDIC"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_4_relic_legacy_122"",""buffs"":[{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""modify_sp_recover[medic]""},{""key"":""sp_recovery_per_sec"",""value"":0.3,""valueStr"":null}]}]}","{""id"":""rogue_4_relic_legacy_122"",""name"":""医者-自医"",""description"":""谁说医者不能自医，他们只是选择给自己来一片提神药然后继续帮助别人而已。"",""usage"":""所有【医疗】干员的技力恢复+0.3/秒"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_4_relic_legacy_122"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",7,IS1 / IS2 / IS3 / IS4 / IS5 / IS6 / IS7,是,IS1: 所有【医疗】干员的技力恢复+0.3/s || IS2: 所有【医疗】干员的技力恢复+0.3/秒 || IS3: 所有【医疗】干员的技力恢复+0.3/秒 || IS4: 所有【医疗】干员的技力恢复+0.3/秒 || IS5: 所有【医疗】干员的技力恢复+0.3/秒 || IS6: 所有【医疗】干员的技力恢复+0.3/秒 || IS7: 所有【医疗】干员的技力恢复+0.3/秒,IS1:relic_142 | IS2:rogue_1_relic_p32 | IS3:rogue_2_relic_fight_73 | IS4:rogue_3_relic_legacy_126 | IS5:rogue_4_relic_legacy_122 | IS6:rogue_5_relic_legacy_66 | IS7:rogue_6_relic_legacy_74
医者-自医,IS6,岁的界园志异,rogue_5,145,4,,rogue_5_relic_legacy_66,医者-自医,NORMAL,,所有【医疗】干员的技力恢复+0.3/秒,谁说医者不能自医，他们只是选择给自己来一片提神药然后继续帮助别人而已。,,rogue_5_relic_legacy_66,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_5_relic_legacy_66.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_5/rogue_5_relic_legacy_66.png,否,,,,,是,,"{""id"":""rogue_5_relic_legacy_66"",""checkCharBoxTypes"":[""PROFESSION""],""checkCharBoxParams"":[{""valueProfessionMask"":""MEDIC"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_5_relic_legacy_66"",""buffs"":[{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""modify_sp_recover[medic]""},{""key"":""sp_recovery_per_sec"",""value"":0.3,""valueStr"":null}]}]}","{""id"":""rogue_5_relic_legacy_66"",""name"":""医者-自医"",""description"":""谁说医者不能自医，他们只是选择给自己来一片提神药然后继续帮助别人而已。"",""usage"":""所有【医疗】干员的技力恢复+0.3/秒"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_5_relic_legacy_66"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",7,IS1 / IS2 / IS3 / IS4 / IS5 / IS6 / IS7,是,IS1: 所有【医疗】干员的技力恢复+0.3/s || IS2: 所有【医疗】干员的技力恢复+0.3/秒 || IS3: 所有【医疗】干员的技力恢复+0.3/秒 || IS4: 所有【医疗】干员的技力恢复+0.3/秒 || IS5: 所有【医疗】干员的技力恢复+0.3/秒 || IS6: 所有【医疗】干员的技力恢复+0.3/秒 || IS7: 所有【医疗】干员的技力恢复+0.3/秒,IS1:relic_142 | IS2:rogue_1_relic_p32 | IS3:rogue_2_relic_fight_73 | IS4:rogue_3_relic_legacy_126 | IS5:rogue_4_relic_legacy_122 | IS6:rogue_5_relic_legacy_66 | IS7:rogue_6_relic_legacy_74
医者-自医,IS7,沉沦者的黑流树海,rogue_6,153,4,,rogue_6_relic_legacy_74,医者-自医,RARE,,所有【医疗】干员的技力恢复+0.3/秒,谁说医者不能自医，他们只是选择给自己来一片提神药然后继续帮助别人而已。,,rogue_6_relic_legacy_74,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_legacy_74.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_legacy_74.png,否,,,,,是,,"{""id"":""rogue_6_relic_legacy_74"",""checkCharBoxTypes"":[""PROFESSION""],""checkCharBoxParams"":[{""valueProfessionMask"":""MEDIC"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_6_relic_legacy_74"",""buffs"":[{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""modify_sp_recover[medic]""},{""key"":""sp_recovery_per_sec"",""value"":0.3,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_legacy_74"",""name"":""医者-自医"",""description"":""谁说医者不能自医，他们只是选择给自己来一片提神药然后继续帮助别人而已。"",""usage"":""所有【医疗】干员的技力恢复+0.3/秒"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_legacy_74"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",7,IS1 / IS2 / IS3 / IS4 / IS5 / IS6 / IS7,是,IS1: 所有【医疗】干员的技力恢复+0.3/s || IS2: 所有【医疗】干员的技力恢复+0.3/秒 || IS3: 所有【医疗】干员的技力恢复+0.3/秒 || IS4: 所有【医疗】干员的技力恢复+0.3/秒 || IS5: 所有【医疗】干员的技力恢复+0.3/秒 || IS6: 所有【医疗】干员的技力恢复+0.3/秒 || IS7: 所有【医疗】干员的技力恢复+0.3/秒,IS1:relic_142 | IS2:rogue_1_relic_p32 | IS3:rogue_2_relic_fight_73 | IS4:rogue_3_relic_legacy_126 | IS5:rogue_4_relic_legacy_122 | IS6:rogue_5_relic_legacy_66 | IS7:rogue_6_relic_legacy_74
博士银印,IS3,水月与深蓝之树,rogue_2,245,9,,rogue_2_relic_grace_70,博士银印,SUPER_RARE,,随机临时招募1名6星干员，且直接就是已进阶的状态,这块印记是你出发前嘱咐指挥中枢在合适时间送出的，现在你选定的干员已经赶到宿营处加入外勤任务，顺带把东西原封不动交还给了你。,,rogue_2_relic_grace_70,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_grace_70.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_grace_70.png,是,rogue_2_enroll_2,,,,是,,"{""id"":""rogue_2_relic_grace_70"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_2_relic_grace_70"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_2_recruit_ticket_temp_6_up""},{""key"":""count"",""value"":1.0,""valueStr"":null}]}]}","{""id"":""rogue_2_relic_grace_70"",""name"":""博士银印"",""description"":""这块印记是你出发前嘱咐指挥中枢在合适时间送出的，现在你选定的干员已经赶到宿营处加入外勤任务，顺带把东西原封不动交还给了你。"",""usage"":""随机临时招募1名6星干员，且直接就是已进阶的状态"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_grace_70"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",3,IS3 / IS5 / IS7,否,IS3: 随机临时招募1名6星干员，且直接就是已进阶的状态 || IS5: 随机临时招募1名6星干员，且直接就是已进阶的状态 || IS7: 随机临时招募1名6星干员，且直接就是已进阶的状态,IS3:rogue_2_relic_grace_70 | IS5:rogue_4_relic_legacy_185 | IS7:rogue_6_relic_legacy_133
博士银印,IS5,萨卡兹的无终奇语,rogue_4,270,8,,rogue_4_relic_legacy_185,博士银印,SUPER_RARE,,随机临时招募1名6星干员，且直接就是已进阶的状态,这块印记是你出发前嘱咐指挥中枢在合适时间送出的，现在你选定的干员已经赶到宿营处加入外勤任务，顺带把东西原封不动交还给了你。,在任意时刻拥有不小于13个可携带干员数,rogue_4_relic_legacy_185,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_4_relic_legacy_185.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_4/rogue_4_relic_legacy_185.png,是,,,,,是,,"{""id"":""rogue_4_relic_legacy_185"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_4_relic_legacy_185"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_4_recruit_ticket_temp_6_up""},{""key"":""count"",""value"":1.0,""valueStr"":null}]}]}","{""id"":""rogue_4_relic_legacy_185"",""name"":""博士银印"",""description"":""这块印记是你出发前嘱咐指挥中枢在合适时间送出的，现在你选定的干员已经赶到宿营处加入外勤任务，顺带把东西原封不动交还给了你。"",""usage"":""随机临时招募1名6星干员，且直接就是已进阶的状态"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_4_relic_legacy_185"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""在任意时刻拥有不小于13个可携带干员数"",""shortUsage"":null}",3,IS3 / IS5 / IS7,否,IS3: 随机临时招募1名6星干员，且直接就是已进阶的状态 || IS5: 随机临时招募1名6星干员，且直接就是已进阶的状态 || IS7: 随机临时招募1名6星干员，且直接就是已进阶的状态,IS3:rogue_2_relic_grace_70 | IS5:rogue_4_relic_legacy_185 | IS7:rogue_6_relic_legacy_133
博士银印,IS7,沉沦者的黑流树海,rogue_6,237,8,,rogue_6_relic_legacy_133,博士银印,SUPER_RARE,,随机临时招募1名6星干员，且直接就是已进阶的状态,这块印记是你出发前嘱咐指挥中枢在合适时间送出的，现在你选定的干员已经赶到宿营处加入外勤任务，顺带把东西原封不动交还给了你。,在任意时刻拥有不小于13个可携带干员数,rogue_6_relic_legacy_133,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_legacy_133.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_legacy_133.png,是,,,,,是,,"{""id"":""rogue_6_relic_legacy_133"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_6_relic_legacy_133"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_6_recruit_ticket_temp_6_up""},{""key"":""count"",""value"":1.0,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_legacy_133"",""name"":""博士银印"",""description"":""这块印记是你出发前嘱咐指挥中枢在合适时间送出的，现在你选定的干员已经赶到宿营处加入外勤任务，顺带把东西原封不动交还给了你。"",""usage"":""随机临时招募1名6星干员，且直接就是已进阶的状态"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_legacy_133"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""在任意时刻拥有不小于13个可携带干员数"",""shortUsage"":null}",3,IS3 / IS5 / IS7,否,IS3: 随机临时招募1名6星干员，且直接就是已进阶的状态 || IS5: 随机临时招募1名6星干员，且直接就是已进阶的状态 || IS7: 随机临时招募1名6星干员，且直接就是已进阶的状态,IS3:rogue_2_relic_grace_70 | IS5:rogue_4_relic_legacy_185 | IS7:rogue_6_relic_legacy_133
叙拉古人的愤怒,IS2,傀影与猩红孤钻,rogue_1,170,4,,rogue_1_relic_q31,叙拉古人的愤怒,SUPER_RARE,,所有干员技能触发后1秒内攻击力+100%,曾经开设在高卢首都的一家“正宗叙拉古餐厅”的招牌面食，用浓郁的巧克力酱与源石虫肝制成的酱汁以其独特风味备受高卢贵族好评。但是据说差一点引起叙拉古与高卢的外交冲突。,,rogue_1_relic_q31,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_1_relic_q31.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_1/rogue_1_relic_q31.png,否,,,,,是,,"{""id"":""rogue_1_relic_q31"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_1_relic_q31"",""buffs"":[{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""atk_up_on_skill_start""},{""key"":""atk"",""value"":1.0,""valueStr"":null},{""key"":""duration"",""value"":1.0,""valueStr"":null},{""key"":""selector.profession"",""value"":0.0,""valueStr"":""warrior|sniper|tank|medic|support|caster|special|pioneer""}]}]}","{""id"":""rogue_1_relic_q31"",""name"":""叙拉古人的愤怒"",""description"":""曾经开设在高卢首都的一家“正宗叙拉古餐厅”的招牌面食，用浓郁的巧克力酱与源石虫肝制成的酱汁以其独特风味备受高卢贵族好评。但是据说差一点引起叙拉古与高卢的外交冲突。"",""usage"":""所有干员技能触发后1秒内攻击力+100%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_1_relic_q31"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":206,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",6,IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS2: 所有干员技能触发后1秒内攻击力+100% || IS3: 所有干员技能触发后1秒内攻击力+100% || IS4: 所有干员技能触发后1秒内攻击力+100% || IS5: 所有干员技能触发后1秒内攻击力+100% || IS6: 所有干员技能触发后1秒内攻击力+100% || IS7: 所有干员技能触发后1秒内攻击力+100%,IS2:rogue_1_relic_q31 | IS3:rogue_2_relic_fight_116 | IS4:rogue_3_relic_legacy_160 | IS5:rogue_4_relic_legacy_148 | IS6:rogue_5_relic_legacy_43 | IS7:rogue_6_relic_legacy_62
叙拉古人的愤怒,IS3,水月与深蓝之树,rogue_2,111,2,,rogue_2_relic_fight_116,叙拉古人的愤怒,SUPER_RARE,,所有干员技能触发后1秒内攻击力+100%,曾经开设在高卢首都的一家“正宗叙拉古餐厅”的招牌面食，用浓郁的巧克力酱与源石虫肝制成的酱汁以其独特风味备受高卢贵族好评。但是据说差一点引起叙拉古与高卢的外交冲突。,,rogue_2_relic_fight_116,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_fight_116.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_fight_116.png,是,,,,,是,,"{""id"":""rogue_2_relic_fight_116"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_2_relic_fight_116"",""buffs"":[{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""atk_up_on_skill_start""},{""key"":""atk"",""value"":1.0,""valueStr"":null},{""key"":""duration"",""value"":1.0,""valueStr"":null},{""key"":""selector.profession"",""value"":0.0,""valueStr"":""warrior|sniper|tank|medic|support|caster|special|pioneer""}]}]}","{""id"":""rogue_2_relic_fight_116"",""name"":""叙拉古人的愤怒"",""description"":""曾经开设在高卢首都的一家“正宗叙拉古餐厅”的招牌面食，用浓郁的巧克力酱与源石虫肝制成的酱汁以其独特风味备受高卢贵族好评。但是据说差一点引起叙拉古与高卢的外交冲突。"",""usage"":""所有干员技能触发后1秒内攻击力+100%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_fight_116"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",6,IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS2: 所有干员技能触发后1秒内攻击力+100% || IS3: 所有干员技能触发后1秒内攻击力+100% || IS4: 所有干员技能触发后1秒内攻击力+100% || IS5: 所有干员技能触发后1秒内攻击力+100% || IS6: 所有干员技能触发后1秒内攻击力+100% || IS7: 所有干员技能触发后1秒内攻击力+100%,IS2:rogue_1_relic_q31 | IS3:rogue_2_relic_fight_116 | IS4:rogue_3_relic_legacy_160 | IS5:rogue_4_relic_legacy_148 | IS6:rogue_5_relic_legacy_43 | IS7:rogue_6_relic_legacy_62
