canonical_key,is,theme,topic_id,order_id,group_id,category,relic_id,name,official_rarity,official_value,effect,description,unlock,icon_id,icon_url,local_icon,is_special,enroll_id,game_rarity,game_value,game_effect,enabled,notes,params_json,mechanics_json,raw_json
破片地雷,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,53,,,relic_53,破片地雷,RARE,12,每场战斗获得1点临时目标生命值,罗德岛上埋设好的破片地雷有两种既定作用，具体是哪种取决于设置它的人是谁。不·准·在·走·道·上·架·设·爆·炸·物。,在多局游戏中累计损失50点目标生命,relic_53,,,否,,,,,是,,,,"{""id"":""relic_53"",""name"":""破片地雷"",""description"":""罗德岛上埋设好的破片地雷有两种既定作用，具体是哪种取决于设置它的人是谁。不·准·在·走·道·上·架·设·爆·炸·物。"",""usage"":""每场战斗获得1点临时目标生命值"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_53"",""type"":""RELIC"",""rarity"":""RARE"",""value"":12,""sortId"":53,""unlockCond"":""StableCostHP"",""unlockCondDesc"":""在多局游戏中累计损失50点目标生命"",""unlockCondParams"":[""50""],""stableUnlockCond"":{""unlockCondDetail"":"""",""unlockCnt"":50}}"
《防身手册》,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,54,,,relic_54,《防身手册》,RARE,12,每场战斗获得2点临时目标生命值,全名是《拉特兰周边他国城邦及中间地带出行防身手册》，看的来，学不来。,在多局游戏中累计损失125点目标生命,relic_54,,,否,,,,,是,,,,"{""id"":""relic_54"",""name"":""《防身手册》"",""description"":""全名是《拉特兰周边他国城邦及中间地带出行防身手册》，看的来，学不来。"",""usage"":""每场战斗获得2点临时目标生命值"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_54"",""type"":""RELIC"",""rarity"":""RARE"",""value"":12,""sortId"":54,""unlockCond"":""StableCostHP"",""unlockCondDesc"":""在多局游戏中累计损失125点目标生命"",""unlockCondParams"":[""125""],""stableUnlockCond"":{""unlockCondDetail"":"""",""unlockCnt"":125}}"
芙蓉的健康餐,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,55,,,relic_55,芙蓉的健康餐,NORMAL,8,所有敌方单位的攻击力-7%,身体健康但是心理不太健康，只吃这样的东西就没心思作战了。,,relic_55,,,否,,,,,是,,,,"{""id"":""relic_55"",""name"":""芙蓉的健康餐"",""description"":""身体健康但是心理不太健康，只吃这样的东西就没心思作战了。"",""usage"":""所有敌方单位的攻击力-7%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_55"",""type"":""RELIC"",""rarity"":""NORMAL"",""value"":8,""sortId"":55,""unlockCond"":null,""unlockCondDesc"":null,""unlockCondParams"":[],""stableUnlockCond"":null}"
牧兽的排泄物,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,56,,,relic_56,牧兽的排泄物,NORMAL,8,所有敌方单位的攻击力-9%,这种东西可以削减敌人的士气。救命……,选择【指挥分队】完成游戏结局,relic_56,,,否,,,,,是,,,,"{""id"":""relic_56"",""name"":""牧兽的排泄物"",""description"":""这种东西可以削减敌人的士气。救命……"",""usage"":""所有敌方单位的攻击力-9%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_56"",""type"":""RELIC"",""rarity"":""NORMAL"",""value"":8,""sortId"":56,""unlockCond"":""CompleteGameCondition7"",""unlockCondDesc"":""选择【指挥分队】完成游戏结局"",""unlockCondParams"":[""1"",""relic_b1""],""stableUnlockCond"":null}"
锉刀,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,59,,,relic_59,锉刀,NORMAL,8,所有敌方单位的防御力-12%,偷偷把敌人的装备撬松。,,relic_59,,,否,,,,,是,,,,"{""id"":""relic_59"",""name"":""锉刀"",""description"":""偷偷把敌人的装备撬松。"",""usage"":""所有敌方单位的防御力-12%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_59"",""type"":""RELIC"",""rarity"":""NORMAL"",""value"":8,""sortId"":59,""unlockCond"":null,""unlockCondDesc"":null,""unlockCondParams"":[],""stableUnlockCond"":null}"
废铁陷阱,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,60,,,relic_60,废铁陷阱,NORMAL,8,所有敌方单位的防御力-15%,泰拉荒野上名为“锈锤”的暴力组织经常使用的陷阱。“我们杀人，也杀动物。”,选择【集群分队】完成游戏结局,relic_60,,,否,,,,,是,,,,"{""id"":""relic_60"",""name"":""废铁陷阱"",""description"":""泰拉荒野上名为“锈锤”的暴力组织经常使用的陷阱。“我们杀人，也杀动物。”"",""usage"":""所有敌方单位的防御力-15%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_60"",""type"":""RELIC"",""rarity"":""NORMAL"",""value"":8,""sortId"":60,""unlockCond"":""CompleteGameCondition7"",""unlockCondDesc"":""选择【集群分队】完成游戏结局"",""unlockCondParams"":[""1"",""relic_b2""],""stableUnlockCond"":null}"
酸液源石虫,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,61,,,relic_61,酸液源石虫,RARE,12,所有敌方单位的防御力-21%,战场冷知识：体型较小或幼年期的酸液源石虫可以用作杀伤性投掷物。不要......！,,relic_61,,,否,,,,,是,,,,"{""id"":""relic_61"",""name"":""酸液源石虫"",""description"":""战场冷知识：体型较小或幼年期的酸液源石虫可以用作杀伤性投掷物。不要......！"",""usage"":""所有敌方单位的防御力-21%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_61"",""type"":""RELIC"",""rarity"":""RARE"",""value"":12,""sortId"":61,""unlockCond"":null,""unlockCondDesc"":null,""unlockCondParams"":[],""stableUnlockCond"":null}"
无名诗集,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,63,,,relic_63,无名诗集,NORMAL,8,所有敌方单位的生命-10%,“酒杯的碎屑在我皮肉里欢唱，鲜血自指缝间攀上脊索。饮下尖锐的晶莹光彩，脏腑随之璨烂流落。”,,relic_63,,,否,,,,,是,,,,"{""id"":""relic_63"",""name"":""无名诗集"",""description"":""“酒杯的碎屑在我皮肉里欢唱，鲜血自指缝间攀上脊索。饮下尖锐的晶莹光彩，脏腑随之璨烂流落。”"",""usage"":""所有敌方单位的生命-10%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_63"",""type"":""RELIC"",""rarity"":""NORMAL"",""value"":8,""sortId"":63,""unlockCond"":null,""unlockCondDesc"":null,""unlockCondParams"":[],""stableUnlockCond"":null}"
劣化组织,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,64,,,relic_64,劣化组织,NORMAL,8,所有敌方单位的生命-12%,在萨米以北的无尽冰原中找寻到的，十分古老的质密结缔组织。此项目立刻终止。立刻。,选择【后勤分队】完成游戏结局,relic_64,,,否,,,,,是,,,,"{""id"":""relic_64"",""name"":""劣化组织"",""description"":""在萨米以北的无尽冰原中找寻到的，十分古老的质密结缔组织。此项目立刻终止。立刻。"",""usage"":""所有敌方单位的生命-12%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_64"",""type"":""RELIC"",""rarity"":""NORMAL"",""value"":8,""sortId"":64,""unlockCond"":""CompleteGameCondition7"",""unlockCondDesc"":""选择【后勤分队】完成游戏结局"",""unlockCondParams"":[""1"",""relic_b3""],""stableUnlockCond"":null}"
小号黄色安全帽,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,67,,,relic_67,小号黄色安全帽,NORMAL,8,所有我方单位的防御力+15%,这个黄色的聚合物安全帽在后脑勺处写着“安全生产”的字样。是给后面的人看的......？,,relic_67,,,否,,,,,是,,,,"{""id"":""relic_67"",""name"":""小号黄色安全帽"",""description"":""这个黄色的聚合物安全帽在后脑勺处写着“安全生产”的字样。是给后面的人看的......？"",""usage"":""所有我方单位的防御力+15%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_67"",""type"":""RELIC"",""rarity"":""NORMAL"",""value"":8,""sortId"":67,""unlockCond"":null,""unlockCondDesc"":null,""unlockCondParams"":[],""stableUnlockCond"":null}"
战壕沙袋,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,68,,,relic_68,战壕沙袋,NORMAL,8,所有我方单位的防御力+18%,能够快速搭建起临时的防御工事。只是临时的。,选择【矛头分队】完成游戏结局,relic_68,,,否,,,,,是,,,,"{""id"":""relic_68"",""name"":""战壕沙袋"",""description"":""能够快速搭建起临时的防御工事。只是临时的。"",""usage"":""所有我方单位的防御力+18%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_68"",""type"":""RELIC"",""rarity"":""NORMAL"",""value"":8,""sortId"":68,""unlockCond"":""CompleteGameCondition7"",""unlockCondDesc"":""选择【矛头分队】完成游戏结局"",""unlockCondParams"":[""1"",""relic_b4""],""stableUnlockCond"":null}"
防割断纤维背心,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,69,,,relic_69,防割断纤维背心,RARE,12,所有我方单位的防御力+25%,维多利亚骑警配发的基本防具，很重。不知为什么，讯使说他在谢拉格似乎也见过类似的装备......,,relic_69,,,否,,,,,是,,,,"{""id"":""relic_69"",""name"":""防割断纤维背心"",""description"":""维多利亚骑警配发的基本防具，很重。不知为什么，讯使说他在谢拉格似乎也见过类似的装备......"",""usage"":""所有我方单位的防御力+25%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_69"",""type"":""RELIC"",""rarity"":""RARE"",""value"":12,""sortId"":69,""unlockCond"":null,""unlockCondDesc"":null,""unlockCondParams"":[],""stableUnlockCond"":null}"
《打架手册》,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,71,,,relic_71,《打架手册》,NORMAL,8,所有我方近战单位的攻击力+15%,记载了大量乌萨斯人的战吼，非常有气势。,,relic_71,,,否,,,,,是,,,,"{""id"":""relic_71"",""name"":""《打架手册》"",""description"":""记载了大量乌萨斯人的战吼，非常有气势。"",""usage"":""所有我方近战单位的攻击力+15%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_71"",""type"":""RELIC"",""rarity"":""NORMAL"",""value"":8,""sortId"":71,""unlockCond"":null,""unlockCondDesc"":null,""unlockCondParams"":[],""stableUnlockCond"":null}"
《独臂电锯》,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,72,,,relic_72,《独臂电锯》,NORMAL,8,所有我方近战单位的攻击力+18%,一本炎国武侠小说，讲述了独臂电锯客的复仇故事。似乎有十几部后续作品。,在源石锭恰好等于0时通过第三层【千条道路】,relic_72,,,否,,,,,是,,,,"{""id"":""relic_72"",""name"":""《独臂电锯》"",""description"":""一本炎国武侠小说，讲述了独臂电锯客的复仇故事。似乎有十几部后续作品。"",""usage"":""所有我方近战单位的攻击力+18%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_72"",""type"":""RELIC"",""rarity"":""NORMAL"",""value"":8,""sortId"":72,""unlockCond"":""ZoneEndGoldEqual"",""unlockCondDesc"":""在源石锭恰好等于0时通过第三层【千条道路】"",""unlockCondParams"":[""zone_3"",""0""],""stableUnlockCond"":null}"
齿轮式外骨骼,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,73,,,relic_73,齿轮式外骨骼,RARE,12,所有我方近战单位的攻击力+25%,这种工业助力外骨骼装置可以让装备者省时省力干活……或者干点其他什么事情。他们没考虑过动力的事吗？,,relic_73,,,否,,,,,是,,,,"{""id"":""relic_73"",""name"":""齿轮式外骨骼"",""description"":""这种工业助力外骨骼装置可以让装备者省时省力干活……或者干点其他什么事情。他们没考虑过动力的事吗？"",""usage"":""所有我方近战单位的攻击力+25%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_73"",""type"":""RELIC"",""rarity"":""RARE"",""value"":12,""sortId"":73,""unlockCond"":null,""unlockCondDesc"":null,""unlockCondParams"":[],""stableUnlockCond"":null}"
锈蚀银枪,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,74,,,relic_74,锈蚀银枪,SUPER_RARE,16,所有我方近战单位的攻击力+35%,枪能刺穿群峦与湖泊，奔踏的响动能让浮云流散。烟火与广告让所有人都忘记了，他们依然还在。他们现身。,,relic_74,,,否,,,,,是,,,,"{""id"":""relic_74"",""name"":""锈蚀银枪"",""description"":""枪能刺穿群峦与湖泊，奔踏的响动能让浮云流散。烟火与广告让所有人都忘记了，他们依然还在。他们现身。"",""usage"":""所有我方近战单位的攻击力+35%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_74"",""type"":""RELIC"",""rarity"":""SUPER_RARE"",""value"":16,""sortId"":74,""unlockCond"":null,""unlockCondDesc"":null,""unlockCondParams"":[],""stableUnlockCond"":null}"
液压气瓶,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,75,,,relic_75,液压气瓶,NORMAL,8,所有我方远程单位的攻击力+15%,压缩了惰性气体的压力容器。一定要注意压力计的读数是否正常。,,relic_75,,,否,,,,,是,,,,"{""id"":""relic_75"",""name"":""液压气瓶"",""description"":""压缩了惰性气体的压力容器。一定要注意压力计的读数是否正常。"",""usage"":""所有我方远程单位的攻击力+15%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_75"",""type"":""RELIC"",""rarity"":""NORMAL"",""value"":8,""sortId"":75,""unlockCond"":null,""unlockCondDesc"":null,""unlockCondParams"":[],""stableUnlockCond"":null}"
超弹力合金弹簧,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,76,,,relic_76,超弹力合金弹簧,NORMAL,8,所有我方远程单位的攻击力+18%,有着一般弹簧数倍弹力的高质量弹簧，不论是用在哪，小心，别伤到自己。,在不损失目标生命的情况下胜利战斗【锈锤之战】,relic_76,,,否,,,,,是,,,,"{""id"":""relic_76"",""name"":""超弹力合金弹簧"",""description"":""有着一般弹簧数倍弹力的高质量弹簧，不论是用在哪，小心，别伤到自己。"",""usage"":""所有我方远程单位的攻击力+18%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_76"",""type"":""RELIC"",""rarity"":""NORMAL"",""value"":8,""sortId"":76,""unlockCond"":""CompleteBattleCondition2"",""unlockCondDesc"":""在不损失目标生命的情况下胜利战斗【锈锤之战】"",""unlockCondParams"":[""1"",""ro_ev_1"",""0""],""stableUnlockCond"":null}"
难闻的治疗粉,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,79,,,relic_79,难闻的治疗粉,NORMAL,8,所有我方单位的生命+20%,“干燥磨粉后的安德根与布洛克花可以用于外敷疗伤”——《罗德岛野外生存指南》,,relic_79,,,否,,,,,是,,,,"{""id"":""relic_79"",""name"":""难闻的治疗粉"",""description"":""“干燥磨粉后的安德根与布洛克花可以用于外敷疗伤”——《罗德岛野外生存指南》"",""usage"":""所有我方单位的生命+20%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_79"",""type"":""RELIC"",""rarity"":""NORMAL"",""value"":8,""sortId"":79,""unlockCond"":null,""unlockCondDesc"":null,""unlockCondParams"":[],""stableUnlockCond"":null}"
白垩色治疗针,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,82,,,relic_82,白垩色治疗针,SUPER_RARE,16,所有我方单位的生命+50%,“…提高个体细胞全能性，治愈一切伤痛不适…”——塞雷娅桌上的说明手册,,relic_82,,,否,,,,,是,,,,"{""id"":""relic_82"",""name"":""白垩色治疗针"",""description"":""“…提高个体细胞全能性，治愈一切伤痛不适…”——塞雷娅桌上的说明手册"",""usage"":""所有我方单位的生命+50%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_82"",""type"":""RELIC"",""rarity"":""SUPER_RARE"",""value"":16,""sortId"":82,""unlockCond"":null,""unlockCondDesc"":null,""unlockCondParams"":[],""stableUnlockCond"":null}"
便宜食用盐,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,83,,,relic_83,便宜食用盐,NORMAL,8,所有敌方单位受到的物理伤害+15%,伤口上撒盐。,,relic_83,,,否,,,,,是,,,,"{""id"":""relic_83"",""name"":""便宜食用盐"",""description"":""伤口上撒盐。"",""usage"":""所有敌方单位受到的物理伤害+15%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_83"",""type"":""RELIC"",""rarity"":""NORMAL"",""value"":8,""sortId"":83,""unlockCond"":null,""unlockCondDesc"":null,""unlockCondParams"":[],""stableUnlockCond"":null}"
辅助麻痹工具,IS1,刻俄柏的灰蕈迷境,legacy_roguelike,84,,,relic_84,辅助麻痹工具,NORMAL,8,所有敌方单位受到的物理伤害+18%,嘉维尔想通过“让病人痛到不能再痛”这种方法来止痛，这是不对的。,选择【堡垒战术分队】完成游戏结局,relic_84,,,否,,,,,是,,,,"{""id"":""relic_84"",""name"":""辅助麻痹工具"",""description"":""嘉维尔想通过“让病人痛到不能再痛”这种方法来止痛，这是不对的。"",""usage"":""所有敌方单位受到的物理伤害+18%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_84"",""type"":""RELIC"",""rarity"":""NORMAL"",""value"":8,""sortId"":84,""unlockCond"":""CompleteGameCondition7"",""unlockCondDesc"":""选择【堡垒战术分队】完成游戏结局"",""unlockCondParams"":[""1"",""relic_b6""],""stableUnlockCond"":null}"
